biped reward + SMiRL,0.3231618545,0.3707032693,0.4090790295,0.4384451416,0.5559661191,0.6080335708,0.6007891271,0.6681081396,0.6551419259,0.6380541716,0.8317897418,0.9463426684,0.9619689165,0.9214684446,0.9489475013,0.9556638165,0.9619981929,0.9499983374,0.924671571,0.957795116,0.9585692458,0.9535229016,0.9739560295,0.9730554871,0.9737928237,0.9486549198,0.9688481019,0.9716455278,0.9673052074,0.9688660975,0.972359165,0.9735473966,0.9660186673,0.9719086444,0.9560255089,0.9561482776,0.9644601576,0.9584759805,0.966458902,0.9602015419,0.9528390602,0.9636501752,0.9511435139,0.9712214476,0.9585425858,0.9592337148,0.955877486,0.9492498107,0.9483947292,0.9319621621,0.958459677,0.9661059015,0.9678533832,0.9762129458,0.949825175,0.9773545912,0.8924597075,0.9714697459,0.9754762983,0.9725034697,0.9738263113,0.9786113736,0.9734131949,0.9755541151,0.9756492476,0.971129597,0.8982769332,0.9706469201,0.9761842001,0.9702900415,0.9745423003,0.9782297507,0.9668022467,0.9746949976,0.9795013354,0.9759064484,0.9729414332,0.9530631406,0.9812016111,0.9805051941,0.9807825652,0.9814872071,0.9736600817,0.9763784828,0.9809663571,0.9782136913,0.9796781458,0.9755869446,0.9810995551,0.9818017688,0.9816643607,0.9792080611,0.9830713109,0.977434992,0.9756658413,0.9756692771,0.9804209789,0.9622898239,0.9786755565,0.9791066155,0.9884143181,0.979172946,0.9654548534,0.9686603731,0.975891504,0.9771075198,0.9569583492,0.9840403192,0.9205906622,0.9772466878,0.9738000581,0.9809843237,0.9833334714,0.9836862569,0.9841662626,0.9881495443,0.9853612648,0.9825714869,0.9824826086,0.9827499807,0.9804760639,0.9781268226,0.9790325081,0.9790248713,0.9685274789,0.9846319494,0.9724429161,0.9750443206,0.9790496362,0.9746107672,0.981913361,0.975667203,0.9775730785,0.9773706851,0.9789673952,0.9727945705,0.9749033595,0.9695942733,0.965425291,0.9586756806,0.9741038365,0.9759428287,0.9757721418,0.9801105064,0.9586211477,0.9180690489,0.978611454,0.9787429403,0.9688630912,0.9746478587,0.9775031346,0.9762622122,0.979133174,0.9834345667,0.9599008617,0.982555012,0.981016467,0.9766732965,0.9798401925,0.9789521398,0.9805630616,0.9784863853,0.9713725565,0.9759058979,0.9672744141,0.9812836461,0.975394266,0.9747446497,0.9819632154,0.9795953079,0.8918985536,0.9732819688,0.9719442222,0.9823116208,0.9812817715,0.9839105701,0.9785743336,0.9848953661,0.9799271566,0.969086185,0.9774896035,0.9796460357,0.97542801,0.9738567512,0.9145779443,0.9778762317,0.9784635064,0.9814295636,0.9793577695,0.9795470089,0.9694609567,0.9711575642,0.9436394853,0.9817720175,0.9798747843,0.9767879409,0.9775734159,0.9755258322,0.9775882932,0.9750518107,0.9824195378
biped reward + SMiRL,0.2951329086,0.4254267398,0.570976717,0.5527846344,0.6786806147,0.8310386453,0.8221093538,0.8539613833,0.8708575389,0.8980638856,0.8834089046,0.8792357266,0.8931225996,0.9379175744,0.9364124054,0.9612501666,0.9542805321,0.9479500737,0.943114299,0.9690403312,0.9484783964,0.9568554525,0.9574803546,0.9393270678,0.965216886,0.9789129057,0.937422699,0.9614526541,0.9369944427,0.9441985125,0.935900248,0.9594818287,0.9570027685,0.9622667681,0.971073916,0.9729149243,0.9682806362,0.9563545149,0.9793240911,0.9188297114,0.9547829512,0.9258920795,0.9128589672,0.9363611812,0.948978103,0.9572350096,0.9526660424,0.9584934542,0.9601274908,0.9766966646,0.9623133782,0.9583749887,0.9617367778,0.9716616895,0.9649669089,0.9715789456,0.9794026749,0.9724436199,0.9605169398,0.9728308447,0.9697015755,0.9779057944,0.9437723602,0.9810022958,0.9809277952,0.983513826,0.9810199077,0.9837717455,0.9716526356,0.9819420959,0.9685904315,0.9770083261,0.9796980249,0.9846653689,0.9815209168,0.9749258625,0.9802806457,0.9537529459,0.9809804905,0.97905557,0.9808724158,0.9865973442,0.9845335349,0.9846500486,0.9752962914,0.970389467,0.9755585567,0.9703072458,0.9694826439,0.980995911,0.974567735,0.9597909734,0.9776614706,0.9737836723,0.9765939205,0.9829839355,0.977702035,0.9808209912,0.9775083871,0.9861823111,0.9847158235,0.9774579107,0.9703408454,0.8986335534,0.9676892304,0.9789060674,0.9780606752,0.9839505399,0.9847369019,0.9795292057,0.9768104299,0.9773334174,0.9820702291,0.9658299214,0.9733155483,0.9834223761,0.9819719014,0.9864589333,0.9786930128,0.9753558361,0.9789587584,0.9811451047,0.9765216526,0.9758258502,0.9705968473,0.9789601373,0.971506393,0.9664487018,0.9793456137,0.9801270472,0.9539470368,0.9664943995,0.9784023488,0.9717093719,0.9791615005,0.9807195182,0.9807878063,0.9732461662,0.9840170068,0.9421841856,0.9749899448,0.9781202663,0.9773529015,0.9802949099,0.9824183491,0.9739263737,0.9634756191,0.9673956833,0.9669407655,0.978246915,0.95867636,0.9741302695,0.9786857359,0.9782927297,0.9602339996,0.9670321995,0.9417540411,0.9775115009,0.9743704728,0.9693227445,0.9826871586,0.9654627786,0.9754757433,0.9757760693,0.9686485083,0.9697154518,0.9726299559,0.9410761343,0.9686225145,0.876637758,0.9736222435,0.9784773223,0.9775244661,0.9731889877,0.9756655489,0.9719873,0.9763753481,0.9758818134,0.9692696411,0.979470189,0.9746575687,0.9734888989,0.9657942754,0.9708969504,0.9692272927,0.9753481631,0.9774891516,0.9755706301,0.9781119879,0.9756603495,0.9724540726,0.9672490532,0.9770714611,0.9743568156,0.9675674621,0.9753764365,0.9790456455,0.8861036323,0.9710899632,0.9835415994,0.9628747889
biped reward + SMiRL,0.3091473816,0.3980650045,0.4900278733,0.495614888,0.6173233669,0.719536108,0.7114492405,0.7610347614,0.7629997324,0.7680590286,0.8575993232,0.9127891975,0.9275457581,0.9296930095,0.9426799533,0.9584569916,0.9581393625,0.9489742056,0.933892935,0.9634177236,0.9535238211,0.955189177,0.965718192,0.9561912775,0.9695048549,0.9637839128,0.9531354004,0.9665490909,0.9521498251,0.956532305,0.9541297065,0.9665146127,0.9615107179,0.9670877063,0.9635497125,0.964531601,0.9663703969,0.9574152477,0.9728914965,0.9395156267,0.9538110057,0.9447711273,0.9320012406,0.9537913144,0.9537603444,0.9582343622,0.9542717642,0.9538716325,0.95426111,0.9543294134,0.9603865276,0.9622404451,0.9647950805,0.9739373176,0.957396042,0.9744667684,0.9359311912,0.9719566829,0.967996619,0.9726671572,0.9717639434,0.978258584,0.9585927775,0.9782782055,0.9782885214,0.9773217115,0.9396484205,0.9772093328,0.9739184179,0.9761160687,0.9715663659,0.9776190384,0.9732501358,0.9796801833,0.9805111261,0.9754161554,0.9766110394,0.9534080433,0.9810910508,0.9797803821,0.9808274905,0.9840422757,0.9790968083,0.9805142657,0.9781313242,0.9743015791,0.9776183513,0.9729470952,0.9752910995,0.9813988399,0.9781160478,0.9694995173,0.9803663907,0.9756093321,0.9761298809,0.9793266063,0.9790615069,0.9715554075,0.9780919718,0.9826444633,0.9865650708,0.9783154284,0.9678978494,0.9336469633,0.9717903672,0.9780067936,0.9675095122,0.9839954296,0.952663782,0.9783879468,0.975305244,0.9791588706,0.9827018503,0.9747580891,0.9787409055,0.9857859602,0.9836665831,0.9845152101,0.9805878107,0.9790529084,0.9797174112,0.9796359637,0.9777770803,0.9774253608,0.9695621631,0.9817960434,0.9719746546,0.9707465112,0.9791976249,0.9773689072,0.9679301989,0.9710808012,0.9779877136,0.9745400285,0.9790644479,0.9767570443,0.9778455829,0.9714202198,0.9747211489,0.9504299331,0.9745468907,0.9770315475,0.9765625217,0.9802027082,0.9705197484,0.9459977113,0.9710435366,0.9730693118,0.9679019284,0.9764473869,0.9680897473,0.9751962409,0.9789094549,0.9808636482,0.9600674306,0.9747936057,0.9613852541,0.9770923987,0.9771053327,0.9741374421,0.9816251101,0.971974582,0.9734241499,0.9758409836,0.9679614612,0.975499549,0.9740121109,0.957910392,0.9752928649,0.9281165329,0.9327603986,0.9758796456,0.9747343442,0.9777503042,0.9784736602,0.977948935,0.9774748408,0.9803885898,0.9745983989,0.974278187,0.9760735861,0.9765674673,0.9706111427,0.9723768508,0.9419026185,0.9766121974,0.977976329,0.9785000968,0.9787348787,0.9776036792,0.9709575147,0.9692033087,0.9603554732,0.9780644166,0.9737211232,0.9760821887,0.9783095307,0.9308147323,0.9743391282,0.979296705,0.9726471633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3333667979,0.3768056316,0.3268467726,0.3750663011,0.3929823406,0.4682075732,0.4374091094,0.4295917264,0.5248409639,0.5566573409,0.3796580111,0.3961090127,0.4797999043,0.4150920506,0.3712842821,0.3782547145,0.3668786406,0.3970774123,0.3922466151,0.3918300429,0.4091077826,0.4138311664,0.3896231754,0.5153455869,0.5023795863,0.4649762321,0.4530223692,0.4652491787,0.4829624171,0.4677110085,0.4865985528,0.4668245783,0.4084212432,0.4621488211,0.5078874414,0.3996637262,0.5259197276,0.4286248696,0.3964432305,0.440580416,0.3886782206,0.4415123678,0.4400476182,0.4560046941,0.4685453925,0.4468153502,0.4350765732,0.4303264507,0.4830018759,0.4518909626,0.4101111523,0.4196739605,0.4472683219,0.4456425314,0.4566207882,0.5038685955,0.4726810212,0.492913823,0.6654097718,0.4429011799,0.8316393511,0.981804581,0.8917061149,0.945541921,0.985652201,0.9860913461,0.984529833,0.9868336288,0.9857618023,0.9840133782,0.984074043,0.951519556,0.9852371435,0.9624268639,0.9891082571,0.9874513538,0.9892168423,0.990253436,0.985355886,0.9802195009,0.9473181733,0.9918673089,0.9898259548,0.8971307681,0.9884323926,0.9576638425,0.9838637538,0.9903886669,0.9879238749,0.986506206,0.9915773328,0.9874520066,0.9837773648,0.9876377749,0.9479551869,0.9764280414,0.9888393441,0.9795988145,0.9737569703,0.9701266251,0.9778487787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3038950189,0.3286811555,0.3993226114,0.5181519925,0.5330006204,0.5983461285,0.6048998195,0.5858810139,0.5677630879,0.6766031638,0.8176686504,0.9253940024,0.9201380734,0.9757667065,0.9754662963,0.9734661226,0.9736762651,0.9779104492,0.977151102,0.9814419474,0.9813549947,0.984921823,0.9597533348,0.9808193754,0.9865048298,0.98774606,0.982443591,0.978267372,0.9866348202,0.9906937349,0.9890084232,0.9870026827,0.9934205709,0.9931947713,0.9931826276,0.9937476244,0.9863986693,0.9916232218,0.9879623196,0.9934697618,0.994661147,0.9943541895,0.9946037731,0.996619521,0.9952078347,0.996255085,0.9906866317,0.9896131408,0.9882974945,0.99210858,0.9894097388,0.9884253155,0.9925862522,0.9929310128,0.9917322047,0.9927559086,0.9915114109,0.9947718184,0.992572758,0.9760904848,0.9958579864,0.9899646248,0.9931937668,0.9913513667,0.9283676202,0.9901561794,0.9882579917,0.9906993429,0.9891692612,0.9943649751,0.988512891,0.9849149585,0.9839573921,0.9863352878,0.9900010166,0.9567128612,0.9913595828,0.9873056592,0.9920617581,0.9763868534,0.9895771255,0.9873290827,0.9858299511,0.9900594094,0.9886785423,0.9879687042,0.9868017342,0.9065141873,0.986420882,0.9887506244,0.9832468174,0.9948777537,0.9882156037,0.9868551436,0.9834076492,0.9872474468,0.9849833467,0.9760631879,0.9397356708,0.9866637582,0.9901749301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3186309084,0.3527433935,0.363084692,0.4466091468,0.4629914805,0.5332768509,0.5211544645,0.5077363702,0.5463020259,0.6166302524,0.5986633308,0.6607515075,0.6999689889,0.6954293786,0.6733752892,0.6758604186,0.6702774528,0.6874939308,0.6846988585,0.6866359951,0.6952313886,0.6993764947,0.6746882551,0.7480824812,0.744442208,0.7263611461,0.7177329801,0.7217582753,0.7347986187,0.7292023717,0.737803488,0.7269136305,0.7009209071,0.7276717962,0.7505350345,0.6967056753,0.7561591985,0.7101240457,0.6922027751,0.7170250889,0.6916696838,0.7179332787,0.7173256957,0.7263121076,0.7318766136,0.7215352176,0.7128816024,0.7099697958,0.7356496852,0.7219997713,0.6997604455,0.704049638,0.7199272871,0.7192867721,0.7241764965,0.7483122521,0.732096216,0.7438428207,0.8289912649,0.7094958324,0.9137486687,0.9858846029,0.9424499408,0.9684466438,0.9570099106,0.9881237627,0.9863939124,0.9887664859,0.9874655318,0.9891891767,0.986293467,0.9682172572,0.9845972678,0.9743810759,0.9895546368,0.9720821075,0.9902882125,0.9887795476,0.988708822,0.9783031772,0.9684476494,0.9895981958,0.987827953,0.9435950888,0.9885554674,0.9728162733,0.985332744,0.9484514271,0.9871723784,0.9876284152,0.9874120751,0.9911648801,0.9859964842,0.9872464593,0.9656814181,0.9818377441,0.9869113454,0.9778310012,0.9567463205,0.9783951917,0.9840118544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward ICM,0.2633885021,0.2321498221,0.289657134,0.2200309341,0.2332084406,0.2340288388,0.2702441892,0.2832503608,0.2638432951,0.2731289582,0.2467580303,0.2287219191,0.2636523387,0.306944296,0.2947775198,0.2953535263,0.2756108498,0.2832875086,0.2804479626,0.2746223754,0.3032334018,0.2738553062,0.280511497,0.3029345746,0.2971501356,0.3036443108,0.2793209075,0.2844440599,0.2910159081,0.3091464783,0.3043395985,0.3087541899,0.3451066818,0.3140777363,0.3492659959,0.3050610818,0.3258845987,0.3005630323,0.2631121032,0.2769634183,0.2471475063,0.2590324814,0.2207430147,0.2146385393,0.2091460578,0.2404096228,0.2557322369,0.2495055088,0.2435943898,0.2135596564,0.2332770352,0.2079472993,0.2121734277,0.2009836151,0.2221959436,0.1987345401,0.2233929912,0.2622905429,0.2273779441,0.2164173812,0.2468342432,0.2206937566,0.2142599917,0.2246951,0.2272978771,0.2313380748,0.2222599981,0.2037920071,0.2831657997,0.282775396,0.2592426031,0.2629150172,0.2411624673,0.2329174001,0.2491782848,0.2428222983,0.2722429611,0.2816619555,0.2698004231,0.2781564615,0.2940633117,0.3039898603,0.2881702432,0.2823580133,0.2968365758,0.3245636577,0.2890566206,0.2894730781,0.2716110877,0.244247495,0.2982348191,0.3076764379,0.2553567411,0.2708644568,0.2527071317,0.2665816219,0.2766720968,0.2528273693,0.2233251739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward ICM,0.2100614889,0.2468746653,0.1860598367,0.2451265672,0.212952863,0.2105152958,0.2147965621,0.2124076901,0.211715157,0.2151708497,0.2709647941,0.2665607678,0.218560333,0.2181884953,0.2118262522,0.2269321519,0.2062757453,0.2119160715,0.2447622661,0.2662037927,0.2503937336,0.2016274541,0.3052984632,0.2787590196,0.2957943308,0.331689049,0.3372451186,0.266968604,0.2684636004,0.2507738248,0.2679490688,0.2396674799,0.216105046,0.2922029742,0.2669129032,0.2294803486,0.2307752556,0.2536224117,0.2368649342,0.2130088348,0.2208549259,0.2287998695,0.2432603752,0.2674565932,0.2933428429,0.2505450301,0.2505206396,0.2387043226,0.2713865191,0.2653913825,0.2414735782,0.2256965861,0.197745148,0.2362829468,0.2463346016,0.3010372075,0.2525202821,0.2716221099,0.2821911525,0.2288512995,0.2109500579,0.2241199572,0.2029996969,0.2326298793,0.2268990177,0.2286439309,0.2191501944,0.2240936959,0.1917450609,0.2442340338,0.2225629276,0.2169337741,0.1944858612,0.2149177979,0.1938731866,0.197349925,0.2211821417,0.1885919756,0.1861350877,0.1680008246,0.1961338798,0.2105471777,0.2111407723,0.2267393817,0.2322014389,0.2461316871,0.2480081444,0.2137976217,0.2323650931,0.2363765226,0.2277384802,0.23543676,0.2430137765,0.2490391481,0.2488763292,0.2528867846,0.2517771775,0.250541899,0.2266125345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward ICM,0.2684095837,0.4359751061,0.3139120834,0.3042639058,0.2847420223,0.2638692911,0.2536082173,0.2708698589,0.2670636834,0.2683274068,0.2634233572,0.2644918511,0.2803976085,0.2774753965,0.2686047149,0.2525277707,0.2707794242,0.2677669577,0.2808009385,0.2652832635,0.2906358912,0.2860152517,0.3025391477,0.2965845695,0.2986553743,0.2343127034,0.2516789896,0.2560487144,0.3353219364,0.3118962059,0.3827529307,0.4305609259,0.4074819759,0.403825248,0.4244927578,0.4164787431,0.3975389533,0.403224222,0.4261798596,0.4497569603,0.4267012636,0.4337298201,0.4346264078,0.4192795305,0.432373308,0.399935737,0.419341806,0.416960055,0.4219368714,0.2746477106,0.3110932314,0.3009642313,0.3019298672,0.345445861,0.3342287287,0.3405156229,0.3751588199,0.3773045042,0.3236872764,0.3854317391,0.3628821381,0.3584301124,0.3846738848,0.3129755718,0.3351856879,0.3748574346,0.4108828475,0.4053448296,0.3386019426,0.3292642644,0.4288851299,0.435345206,0.4246006033,0.4381803185,0.4396011817,0.4019933885,0.4181911121,0.4319447887,0.4305763233,0.4057653682,0.4168454513,0.3478838243,0.3657306678,0.423653079,0.3460735224,0.3284860985,0.4505875004,0.4048713432,0.3667543651,0.3812093244,0.3870503518,0.2928768461,0.3382123993,0.3305553524,0.3547624036,0.4053628337,0.4422990039,0.3852537929,0.3084473616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r_{task} + ICM,0.2472865249,0.3049998645,0.2632096847,0.2564738023,0.243634442,0.2361378086,0.2462163228,0.2555093033,0.2475407119,0.2522090716,0.2603820605,0.2532581794,0.2542034267,0.2675360626,0.258402829,0.2582711496,0.2508886731,0.2543235126,0.2686703891,0.2687031439,0.2814210089,0.2538326707,0.2961163693,0.2927593879,0.2971999469,0.2898820211,0.2894150052,0.2691537928,0.2982671483,0.290605503,0.3183471993,0.3263275319,0.3228979012,0.3367019862,0.3468905523,0.3170067245,0.3180662692,0.3191365553,0.3087189657,0.3132430711,0.2982345653,0.3071873904,0.2995432659,0.300458221,0.3116207362,0.2969634633,0.3085315608,0.3017232955,0.3123059268,0.2511995832,0.2619479483,0.2448693722,0.2372828143,0.260904141,0.2675864246,0.2800957902,0.2836906977,0.3037390523,0.2777521243,0.2769001399,0.2735554798,0.2677479421,0.2673111911,0.2567668504,0.2631275276,0.2782798134,0.28409768,0.2777435109,0.2711709344,0.2854245647,0.3035635536,0.3050646657,0.2867496439,0.2953385055,0.2942175511,0.2807218706,0.3038720717,0.3007329066,0.2955039447,0.2839742181,0.3023475476,0.2874736207,0.2883472277,0.3109168246,0.2917038457,0.2997271478,0.3292174218,0.3027140143,0.2902435153,0.2872777806,0.304341217,0.278663348,0.2788609723,0.2834863191,0.2854486215,0.3082770801,0.3235827594,0.296207687,0.2527950234,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biped falls SM no expert,0.04910714286,0.1008184524,0.1274181548,0.1391369048,0.1343005952,0.1156994048,0.1339285714,0.181733631,0.1443452381,0.216703869,0.1748511905,0.2739955357,0.7191220238,1,1,0.8530505952,1,0.9587053571,0.9559151786,0.9557291667,0.9918154762,1,1,0.954985119,0.9495907738,1,0.9579613095,0.8303571429,1,1,0.8660714286,1,0.5691964286,0.6320684524,0.8100818452,0.4886532738,0.8673735119,1,1,0.9125744048,0.9564732143,1,1,0.9202008929,1,1,1,1,1,1,0.9211309524,1,1,0.8707217262,1,1,0.4897693452,1,1,0.9585193452,0.9162946429,1,1,1,1,1,1,0.9151785714,1,1,0.9574032738,0.8818824405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8666294643,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biped falls SM no expert,0.06584821429,0.1214657738,0.1099330357,0.1045386905,0.1359747024,0.1264880952,0.1393229167,0.1279761905,0.1452752976,0.1456473214,0.1441592262,0.146577381,0.1783854167,0.2215401786,0.6770833333,0.6123511905,0.4352678571,0.8033854167,0.8736979167,0.7446056548,0.95703125,0.9334077381,0.8348214286,0.9183407738,0.8668154762,0.9213169643,1,0.6212797619,0.9188988095,0.62890625,1,0.8396577381,0.9592633929,1,1,0.6408110119,1,1,1,0.9051339286,0.8188244048,0.7488839286,0.8736979167,1,1,1,0.9715401786,1,0.9579613095,1,1,1,1,0.9129464286,1,1,1,1,0.9561011905,1,0.6577380952,0.939360119,1,0.8329613095,0.9557291667,1,1,1,0.7213541667,0.9151785714,1,0.9555431548,0.95703125,0.9564732143,1,1,0.9555431548,1,1,1,0.8714657738,1,1,1,1,1,0.6545758929,0.8696056548,1,1,0.9587053571,1,1,0.9140625,1,0.9585193452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biped falls SM no expert,0.07198660714,0.08203125,0.1011904762,0.1283482143,0.1261160714,0.1233258929,0.17578125,0.1207217262,0.1318824405,0.1203497024,0.1337425595,0.1214657738,0.1311383929,0.1370907738,0.13671875,0.1586681548,0.1512276786,0.1886160714,0.1796875,0.1705729167,0.1945684524,0.1869419643,0.1705729167,0.1819196429,0.2228422619,0.2965029762,0.4657738095,0.4224330357,0.4577752976,0.408296131,0.7514880952,1,0.9187127976,0.7966889881,1,0.740327381,0.9587053571,1,1,0.8880208333,0.91015625,1,1,0.8677455357,0.9170386905,0.9116443452,0.9637276786,1,1,1,0.95703125,1,0.8394717262,1,1,0.9592633929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8247767857,1,0.837983631,1,0.923735119,1,0.9146205357,1,1,0.9255952381,1,0.9181547619,1,0.9114583333,1,1,1,1,1,1,0.9175967262,0.8766741071,1,1,1,1,1,0.8446800595,1,0.955171131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
